,Long,Short
2025-07-28 18:15:00+02:00,1.0,1.0
2025-07-28 18:30:00+02:00,26.87,26.87
2025-07-28 18:45:00+02:00,27.36,27.36
2025-07-28 19:00:00+02:00,21.6,21.6
2025-07-28 19:15:00+02:00,25.88,25.88
2025-07-28 19:30:00+02:00,19.64,19.64
2025-07-28 19:45:00+02:00,26.94,26.94
2025-07-28 20:00:00+02:00,18.08,18.08
2025-07-28 20:15:00+02:00,25.71,25.71
2025-07-28 20:30:00+02:00,13.4,13.4
2025-07-28 20:45:00+02:00,13.4,13.4
2025-07-28 21:00:00+02:00,94.1,94.1
2025-07-28 21:15:00+02:00,94.1,94.1
2025-07-28 21:30:00+02:00,89.06,89.06
2025-07-28 21:45:00+02:00,89.06,89.06
2025-07-28 22:00:00+02:00,44.04,44.04
2025-07-28 22:15:00+02:00,44.04,44.04
2025-07-28 22:30:00+02:00,-2.75,-2.75
2025-07-28 22:45:00+02:00,-3.02,-3.02
2025-07-28 23:00:00+02:00,18.44,18.44
2025-07-28 23:15:00+02:00,-8.0,-8.0
2025-07-28 23:30:00+02:00,-8.0,-8.0
2025-07-28 23:45:00+02:00,-8.0,-8.0
2025-07-29 00:00:00+02:00,-8.0,-8.0
2025-07-29 00:15:00+02:00,-8.0,-8.0
2025-07-29 00:30:00+02:00,-8.0,-8.0
2025-07-29 00:45:00+02:00,-8.0,-8.0
2025-07-29 01:00:00+02:00,-8.0,-8.0
2025-07-29 01:15:00+02:00,-6.0,-6.0
2025-07-29 01:30:00+02:00,-6.0,-6.0
2025-07-29 01:45:00+02:00,-7.6,-7.6
2025-07-29 02:00:00+02:00,-6.0,-6.0
2025-07-29 02:15:00+02:00,-1.07,-1.07
2025-07-29 02:30:00+02:00,6.06,6.06
2025-07-29 02:45:00+02:00,6.06,6.06
2025-07-29 03:00:00+02:00,5.3,5.3
2025-07-29 03:15:00+02:00,5.3,5.3
2025-07-29 03:30:00+02:00,10.0,10.0
2025-07-29 03:45:00+02:00,10.37,10.37
2025-07-29 04:00:00+02:00,38.85,38.85
2025-07-29 04:15:00+02:00,30.0,30.0
2025-07-29 04:30:00+02:00,5.25,5.25
2025-07-29 04:45:00+02:00,5.25,5.25
2025-07-29 05:00:00+02:00,6.2,6.2
2025-07-29 05:15:00+02:00,6.2,6.2
2025-07-29 05:30:00+02:00,6.2,6.2
2025-07-29 05:45:00+02:00,-1.94,-1.94
2025-07-29 06:00:00+02:00,-6.0,-6.0
2025-07-29 06:15:00+02:00,-1.94,-1.94
2025-07-29 06:30:00+02:00,3.0,3.0
2025-07-29 06:45:00+02:00,3.65,3.65
2025-07-29 07:00:00+02:00,-0.85,-0.85
2025-07-29 07:15:00+02:00,-5.0,-5.0
2025-07-29 07:30:00+02:00,-8.0,-8.0
2025-07-29 07:45:00+02:00,-8.0,-8.0
2025-07-29 08:00:00+02:00,-8.0,-8.0
2025-07-29 08:15:00+02:00,-8.0,-8.0
2025-07-29 08:30:00+02:00,-8.0,-8.0
2025-07-29 08:45:00+02:00,-8.0,-8.0
2025-07-29 09:00:00+02:00,-8.0,-8.0
2025-07-29 09:15:00+02:00,-8.0,-8.0
2025-07-29 09:30:00+02:00,-25.62,-25.62
2025-07-29 09:45:00+02:00,-10.0,-10.0
2025-07-29 10:00:00+02:00,-5.0,-5.0
2025-07-29 10:15:00+02:00,-18.34,-18.34
2025-07-29 10:30:00+02:00,-12.95,-12.95
2025-07-29 10:45:00+02:00,-8.0,-8.0
2025-07-29 11:00:00+02:00,-1.0,-1.0
2025-07-29 11:15:00+02:00,0.12,0.12
2025-07-29 11:30:00+02:00,0.23,0.23
2025-07-29 11:45:00+02:00,0.64,0.64
2025-07-29 12:00:00+02:00,-4.93,-4.93
2025-07-29 12:15:00+02:00,-26.22,-26.22
2025-07-29 12:30:00+02:00,-10.81,-10.81
2025-07-29 12:45:00+02:00,-11.26,-11.26
2025-07-29 13:00:00+02:00,-12.71,-12.71
2025-07-29 13:15:00+02:00,-2.0,-2.0
2025-07-29 13:30:00+02:00,-32.96,-32.96
2025-07-29 13:45:00+02:00,-11.32,-11.32
2025-07-29 14:00:00+02:00,-6.6,-6.6
2025-07-29 14:15:00+02:00,-2.0,-2.0
2025-07-29 14:30:00+02:00,-5.0,-5.0
2025-07-29 14:45:00+02:00,2.37,2.37
2025-07-29 15:00:00+02:00,-8.0,-8.0
2025-07-29 15:15:00+02:00,6.35,6.35
2025-07-29 15:30:00+02:00,6.35,6.35
2025-07-29 15:45:00+02:00,26.57,26.57
2025-07-29 16:00:00+02:00,-8.0,-8.0
2025-07-29 16:15:00+02:00,-41.66,-41.66
2025-07-29 16:30:00+02:00,28.72,28.72
2025-07-29 16:45:00+02:00,-36.12,-36.12
2025-07-29 17:00:00+02:00,-4.1,-4.1
2025-07-29 17:15:00+02:00,-6.0,-6.0
2025-07-29 17:30:00+02:00,-3.34,-3.34
2025-07-29 17:45:00+02:00,-1.0,-1.0
2025-07-29 18:00:00+02:00,-1.0,-1.0
2025-07-29 18:15:00+02:00,-2.0,-2.0
2025-07-29 18:30:00+02:00,-6.0,-6.0
2025-07-29 18:45:00+02:00,-5.0,-5.0
2025-07-29 19:00:00+02:00,281.41,281.41
2025-07-29 19:15:00+02:00,183.41,183.41
2025-07-29 19:30:00+02:00,536.0,536.0
2025-07-29 19:45:00+02:00,279.89,279.89
2025-07-29 20:00:00+02:00,-6.6,-6.6
2025-07-29 20:15:00+02:00,-2.0,-2.0
2025-07-29 20:30:00+02:00,-1.98,-1.98
2025-07-29 20:45:00+02:00,-6.0,-6.0
2025-07-29 21:00:00+02:00,-6.0,-6.0
2025-07-29 21:15:00+02:00,15.97,15.97
2025-07-29 21:30:00+02:00,-6.0,-6.0
2025-07-29 21:45:00+02:00,0.0,0.0
2025-07-29 22:00:00+02:00,-15.25,-15.25
2025-07-29 22:15:00+02:00,111.94,111.94
2025-07-29 22:30:00+02:00,111.94,111.94
2025-07-29 22:45:00+02:00,111.94,111.94
2025-07-29 23:00:00+02:00,101.7,101.7
2025-07-29 23:15:00+02:00,254.61,254.61
2025-07-29 23:30:00+02:00,200.98,200.98
2025-07-29 23:45:00+02:00,257.43,257.43
2025-07-30 00:00:00+02:00,82.99,82.99
2025-07-30 00:15:00+02:00,82.99,82.99
2025-07-30 00:30:00+02:00,-8.0,-8.0
2025-07-30 00:45:00+02:00,-8.0,-8.0
2025-07-30 01:00:00+02:00,-0.55,-0.55
2025-07-30 01:15:00+02:00,-8.0,-8.0
2025-07-30 01:30:00+02:00,-0.42,-0.42
2025-07-30 01:45:00+02:00,53.7,53.7
2025-07-30 02:00:00+02:00,58.94,58.94
2025-07-30 02:15:00+02:00,58.94,58.94
2025-07-30 02:30:00+02:00,89.0,89.0
2025-07-30 02:45:00+02:00,58.94,58.94
2025-07-30 03:00:00+02:00,86.6,86.6
2025-07-30 03:15:00+02:00,80.65,80.65
2025-07-30 03:30:00+02:00,44.07,44.07
2025-07-30 03:45:00+02:00,44.07,44.07
2025-07-30 04:00:00+02:00,20.07,20.07
2025-07-30 04:15:00+02:00,20.07,20.07
2025-07-30 04:30:00+02:00,139.75,139.75
2025-07-30 04:45:00+02:00,20.07,20.07
2025-07-30 05:00:00+02:00,23.07,23.07
2025-07-30 05:15:00+02:00,23.07,23.07
2025-07-30 05:30:00+02:00,59.3,59.3
2025-07-30 05:45:00+02:00,-6.0,-6.0
2025-07-30 06:00:00+02:00,-16.0,-16.0
2025-07-30 06:15:00+02:00,-5.0,-5.0
2025-07-30 06:30:00+02:00,55.9,55.9
2025-07-30 06:45:00+02:00,0.15,0.15
2025-07-30 07:00:00+02:00,87.16,87.16
2025-07-30 07:15:00+02:00,3.8,3.8
2025-07-30 07:30:00+02:00,4.11,4.11
2025-07-30 07:45:00+02:00,5.4,5.4
2025-07-30 08:00:00+02:00,3.79,3.79
2025-07-30 08:15:00+02:00,3.79,3.79
2025-07-30 08:30:00+02:00,67.57,67.57
2025-07-30 08:45:00+02:00,26.8,26.8
2025-07-30 09:00:00+02:00,0.25,0.25
2025-07-30 09:15:00+02:00,-8.0,-8.0
2025-07-30 09:30:00+02:00,60.97,60.97
2025-07-30 09:45:00+02:00,94.39,94.39
2025-07-30 10:00:00+02:00,51.86,51.86
2025-07-30 10:15:00+02:00,151.37,151.37
2025-07-30 10:30:00+02:00,64.42,64.42
2025-07-30 10:45:00+02:00,3.8,3.8
2025-07-30 11:00:00+02:00,-8.0,-8.0
2025-07-30 11:15:00+02:00,-8.0,-8.0
2025-07-30 11:30:00+02:00,-8.0,-8.0
2025-07-30 11:45:00+02:00,-8.0,-8.0
2025-07-30 12:00:00+02:00,-8.0,-8.0
2025-07-30 12:15:00+02:00,-8.0,-8.0
2025-07-30 12:30:00+02:00,-8.0,-8.0
2025-07-30 12:45:00+02:00,-8.0,-8.0
2025-07-30 13:00:00+02:00,-8.0,-8.0
2025-07-30 13:15:00+02:00,-8.06,-8.06
2025-07-30 13:30:00+02:00,-48.75,-48.75
2025-07-30 13:45:00+02:00,-10.0,-10.0
2025-07-30 14:00:00+02:00,-12.0,-12.0
2025-07-30 14:15:00+02:00,-11.46,-11.46
2025-07-30 14:30:00+02:00,10.83,10.83
2025-07-30 14:45:00+02:00,-8.0,-8.0
2025-07-30 15:00:00+02:00,28.03,28.03
2025-07-30 15:15:00+02:00,34.4,34.4
2025-07-30 15:30:00+02:00,28.03,28.03
2025-07-30 15:45:00+02:00,28.03,28.03
2025-07-30 16:00:00+02:00,-5.26,-5.26
2025-07-30 16:15:00+02:00,43.96,43.96
2025-07-30 16:30:00+02:00,201.62,201.62
2025-07-30 16:45:00+02:00,43.96,43.96
2025-07-30 17:00:00+02:00,391.05,391.05
2025-07-30 17:15:00+02:00,804.04,804.04
2025-07-30 17:30:00+02:00,492.1,492.1
2025-07-30 17:45:00+02:00,757.53,757.53
2025-07-30 18:00:00+02:00,90.31,90.31
2025-07-30 18:15:00+02:00,-1.19,-1.19
2025-07-30 18:30:00+02:00,-6.15,-6.15
2025-07-30 18:45:00+02:00,-1.39,-1.39
2025-07-30 19:00:00+02:00,0.24,0.24
2025-07-30 19:15:00+02:00,-0.36,-0.36
2025-07-30 19:30:00+02:00,-0.84,-0.84
2025-07-30 19:45:00+02:00,335.02,335.02
2025-07-30 20:00:00+02:00,68.44,68.44
2025-07-30 20:15:00+02:00,-22.39,-22.39
2025-07-30 20:30:00+02:00,-7.58,-7.58
2025-07-30 20:45:00+02:00,-5.0,-5.0
2025-07-30 21:00:00+02:00,-4.38,-4.38
2025-07-30 21:15:00+02:00,0.08,0.08
2025-07-30 21:30:00+02:00,67.56,67.56
2025-07-30 21:45:00+02:00,69.66,69.66
2025-07-30 22:00:00+02:00,0.03,0.03
2025-07-30 22:15:00+02:00,81.57,81.57
2025-07-30 22:30:00+02:00,68.57,68.57
2025-07-30 22:45:00+02:00,-42.26,-42.26
2025-07-30 23:00:00+02:00,66.42,66.42
2025-07-30 23:15:00+02:00,-4.69,-4.69
2025-07-30 23:30:00+02:00,30.85,30.85
2025-07-30 23:45:00+02:00,32.0,32.0
2025-07-31 00:00:00+02:00,-0.1,-0.1
2025-07-31 00:15:00+02:00,333.67,333.67
2025-07-31 00:30:00+02:00,194.49,194.49
2025-07-31 00:45:00+02:00,38.45,38.45
2025-07-31 01:00:00+02:00,-6.0,-6.0
2025-07-31 01:15:00+02:00,-2.32,-2.32
2025-07-31 01:30:00+02:00,-5.28,-5.28
2025-07-31 01:45:00+02:00,-6.15,-6.15
2025-07-31 02:00:00+02:00,-1.07,-1.07
2025-07-31 02:15:00+02:00,-0.53,-0.53
2025-07-31 02:30:00+02:00,-2.4,-2.4
2025-07-31 02:45:00+02:00,-1.87,-1.87
2025-07-31 03:00:00+02:00,-1.5,-1.5
2025-07-31 03:15:00+02:00,29.78,29.78
2025-07-31 03:30:00+02:00,-0.5,-0.5
2025-07-31 03:45:00+02:00,-5.0,-5.0
2025-07-31 04:00:00+02:00,38.73,38.73
2025-07-31 04:15:00+02:00,38.73,38.73
2025-07-31 04:30:00+02:00,4.64,4.64
2025-07-31 04:45:00+02:00,-1.0,-1.0
2025-07-31 05:00:00+02:00,268.0,268.0
2025-07-31 05:15:00+02:00,294.78,294.78
2025-07-31 05:30:00+02:00,101.5,101.5
2025-07-31 05:45:00+02:00,28.97,28.97
2025-07-31 06:00:00+02:00,-4.96,-4.96
2025-07-31 06:15:00+02:00,-4.53,-4.53
2025-07-31 06:30:00+02:00,10.1,10.1
2025-07-31 06:45:00+02:00,50.33,50.33
2025-07-31 07:00:00+02:00,100.46,100.46
2025-07-31 07:15:00+02:00,100.46,100.46
2025-07-31 07:30:00+02:00,100.46,100.46
2025-07-31 07:45:00+02:00,254.36,254.36
2025-07-31 08:00:00+02:00,317.78,317.78
2025-07-31 08:15:00+02:00,266.46,266.46
2025-07-31 08:30:00+02:00,194.5,194.5
2025-07-31 08:45:00+02:00,94.09,94.09
2025-07-31 09:00:00+02:00,88.91,88.91
2025-07-31 09:15:00+02:00,88.91,88.91
2025-07-31 09:30:00+02:00,88.91,88.91
2025-07-31 09:45:00+02:00,88.91,88.91
2025-07-31 10:00:00+02:00,74.17,74.17
2025-07-31 10:15:00+02:00,74.17,74.17
2025-07-31 10:30:00+02:00,-2.73,-2.73
2025-07-31 10:45:00+02:00,8.0,8.0
2025-07-31 11:00:00+02:00,3.18,3.18
2025-07-31 11:15:00+02:00,-6.3,-6.3
2025-07-31 11:30:00+02:00,-0.82,-0.82
2025-07-31 11:45:00+02:00,14.76,14.76
2025-07-31 12:00:00+02:00,61.15,61.15
2025-07-31 12:15:00+02:00,-1.56,-1.56
2025-07-31 12:30:00+02:00,-0.08,-0.08
2025-07-31 12:45:00+02:00,7.74,7.74
2025-07-31 13:00:00+02:00,8.92,8.92
2025-07-31 13:15:00+02:00,26.8,26.8
2025-07-31 13:30:00+02:00,30.56,30.56
2025-07-31 13:45:00+02:00,5.31,5.31
2025-07-31 14:00:00+02:00,14.66,14.66
2025-07-31 14:15:00+02:00,35.06,35.06
2025-07-31 14:30:00+02:00,13.4,13.4
2025-07-31 14:45:00+02:00,13.4,13.4
2025-07-31 15:00:00+02:00,209.12,209.12
2025-07-31 15:15:00+02:00,624.2,624.2
2025-07-31 15:30:00+02:00,179.31,179.31
2025-07-31 15:45:00+02:00,55.07,55.07
2025-07-31 16:00:00+02:00,-13.4,-13.4
2025-07-31 16:15:00+02:00,-42.95,-42.95
2025-07-31 16:30:00+02:00,-40.0,-40.0
2025-07-31 16:45:00+02:00,-52.47,-52.47
2025-07-31 17:00:00+02:00,-52.71,-52.71
2025-07-31 17:15:00+02:00,-10.0,-10.0
2025-07-31 17:30:00+02:00,-5.0,-5.0
2025-07-31 17:45:00+02:00,-2.01,-2.01
2025-07-31 18:00:00+02:00,1.86,1.86
2025-07-31 18:15:00+02:00,12.06,12.06
2025-07-31 18:30:00+02:00,41.43,41.43
2025-07-31 18:45:00+02:00,43.0,43.0
2025-07-31 19:00:00+02:00,13.65,13.65
2025-07-31 19:15:00+02:00,53.06,53.06
2025-07-31 19:30:00+02:00,111.92,111.92
2025-07-31 19:45:00+02:00,111.92,111.92
2025-07-31 20:00:00+02:00,128.27,128.27
2025-07-31 20:15:00+02:00,45.2,45.2
2025-07-31 20:30:00+02:00,128.27,128.27
2025-07-31 20:45:00+02:00,53.48,53.48
2025-07-31 21:00:00+02:00,29.71,29.71
2025-07-31 21:15:00+02:00,125.12,125.12
2025-07-31 21:30:00+02:00,125.12,125.12
2025-07-31 21:45:00+02:00,125.12,125.12
2025-07-31 22:00:00+02:00,114.15,114.15
2025-07-31 22:15:00+02:00,114.15,114.15
2025-07-31 22:30:00+02:00,114.15,114.15
2025-07-31 22:45:00+02:00,114.15,114.15
2025-07-31 23:00:00+02:00,267.98,267.98
2025-07-31 23:15:00+02:00,102.79,102.79
2025-07-31 23:30:00+02:00,194.5,194.5
2025-07-31 23:45:00+02:00,102.79,102.79
2025-08-01 00:00:00+02:00,105.31,105.31
2025-08-01 00:15:00+02:00,18.69,18.69
2025-08-01 00:30:00+02:00,-1.0,-1.0
2025-08-01 00:45:00+02:00,-20.85,-20.85
2025-08-01 01:00:00+02:00,-5.81,-5.81
2025-08-01 01:15:00+02:00,1.16,1.16
2025-08-01 01:30:00+02:00,266.95,266.95
2025-08-01 01:45:00+02:00,98.54,98.54
2025-08-01 02:00:00+02:00,92.15,92.15
2025-08-01 02:15:00+02:00,-6.7,-6.7
2025-08-01 02:30:00+02:00,-5.0,-5.0
2025-08-01 02:45:00+02:00,92.15,92.15
2025-08-01 03:00:00+02:00,153.72,153.72
2025-08-01 03:15:00+02:00,201.48,201.48
2025-08-01 03:30:00+02:00,101.37,101.37
2025-08-01 03:45:00+02:00,142.38,142.38
2025-08-01 04:00:00+02:00,94.21,94.21
2025-08-01 04:15:00+02:00,94.21,94.21
2025-08-01 04:30:00+02:00,94.21,94.21
2025-08-01 04:45:00+02:00,94.21,94.21
2025-08-01 05:00:00+02:00,349.16,349.16
2025-08-01 05:15:00+02:00,100.58,100.58
2025-08-01 05:30:00+02:00,68.28,68.28
2025-08-01 05:45:00+02:00,67.49,67.49
2025-08-01 06:00:00+02:00,20.1,20.1
2025-08-01 06:15:00+02:00,-12.0,-12.0
2025-08-01 06:30:00+02:00,18.49,18.49
2025-08-01 06:45:00+02:00,1.35,1.35
2025-08-01 07:00:00+02:00,-33.07,-33.07
2025-08-01 07:15:00+02:00,-33.07,-33.07
2025-08-01 07:30:00+02:00,26.8,26.8
2025-08-01 07:45:00+02:00,110.71,110.71
2025-08-01 08:00:00+02:00,106.64,106.64
2025-08-01 08:15:00+02:00,106.64,106.64
2025-08-01 08:30:00+02:00,106.64,106.64
2025-08-01 08:45:00+02:00,22.0,22.0
2025-08-01 09:00:00+02:00,3.27,3.27
2025-08-01 09:15:00+02:00,24.91,24.91
2025-08-01 09:30:00+02:00,103.67,103.67
2025-08-01 09:45:00+02:00,103.67,103.67
2025-08-01 10:00:00+02:00,97.94,97.94
2025-08-01 10:15:00+02:00,102.99,102.99
2025-08-01 10:30:00+02:00,-1.94,-1.94
2025-08-01 10:45:00+02:00,97.94,97.94
2025-08-01 11:00:00+02:00,1.86,1.86
2025-08-01 11:15:00+02:00,4.03,4.03
2025-08-01 11:30:00+02:00,9.78,9.78
2025-08-01 11:45:00+02:00,1.86,1.86
2025-08-01 12:00:00+02:00,-13.32,-13.32
2025-08-01 12:15:00+02:00,5.64,5.64
2025-08-01 12:30:00+02:00,4.18,4.18
2025-08-01 12:45:00+02:00,0.12,0.12
2025-08-01 13:00:00+02:00,5.64,5.64
2025-08-01 13:15:00+02:00,61.97,61.97
2025-08-01 13:30:00+02:00,61.97,61.97
2025-08-01 13:45:00+02:00,278.86,278.86
2025-08-01 14:00:00+02:00,361.8,361.8
2025-08-01 14:15:00+02:00,179.31,179.31
2025-08-01 14:30:00+02:00,670.0,670.0
2025-08-01 14:45:00+02:00,49.06,49.06
2025-08-01 15:00:00+02:00,200.87,200.87
2025-08-01 15:15:00+02:00,49.1,49.1
2025-08-01 15:30:00+02:00,16.2,16.2
2025-08-01 15:45:00+02:00,21.28,21.28
2025-08-01 16:00:00+02:00,1.38,1.38
2025-08-01 16:15:00+02:00,-2.68,-2.68
2025-08-01 16:30:00+02:00,13.44,13.44
2025-08-01 16:45:00+02:00,1.0,1.0
2025-08-01 17:00:00+02:00,6.21,6.21
2025-08-01 17:15:00+02:00,2.68,2.68
2025-08-01 17:30:00+02:00,53.59,53.59
2025-08-01 17:45:00+02:00,83.59,83.59
2025-08-01 18:00:00+02:00,0.0,0.0
2025-08-01 18:15:00+02:00,2.68,2.68
2025-08-01 18:30:00+02:00,96.45,96.45
2025-08-01 18:45:00+02:00,11.33,11.33
2025-08-01 19:00:00+02:00,109.51,109.51
2025-08-01 19:15:00+02:00,11.89,11.89
2025-08-01 19:30:00+02:00,5.61,5.61
2025-08-01 19:45:00+02:00,51.43,51.43
2025-08-01 20:00:00+02:00,119.23,119.23
2025-08-01 20:15:00+02:00,335.01,335.01
2025-08-01 20:30:00+02:00,236.31,236.31
2025-08-01 20:45:00+02:00,119.23,119.23
2025-08-01 21:00:00+02:00,117.52,117.52
2025-08-01 21:15:00+02:00,76.0,76.0
2025-08-01 21:30:00+02:00,117.52,117.52
2025-08-01 21:45:00+02:00,83.0,83.0
2025-08-01 22:00:00+02:00,110.72,110.72
2025-08-01 22:15:00+02:00,321.59,321.59
2025-08-01 22:30:00+02:00,331.7,331.7
2025-08-01 22:45:00+02:00,294.8,294.8
2025-08-01 23:00:00+02:00,365.9,365.9
2025-08-01 23:15:00+02:00,102.74,102.74
2025-08-01 23:30:00+02:00,102.74,102.74
2025-08-01 23:45:00+02:00,52.34,52.34
2025-08-02 00:00:00+02:00,26.8,26.8
2025-08-02 00:15:00+02:00,15.95,15.95
2025-08-02 00:30:00+02:00,0.0,0.0
2025-08-02 00:45:00+02:00,72.0,72.0
2025-08-02 01:00:00+02:00,0.0,0.0
2025-08-02 01:15:00+02:00,0.0,0.0
2025-08-02 01:30:00+02:00,100.32,100.32
2025-08-02 01:45:00+02:00,100.32,100.32
2025-08-02 02:00:00+02:00,97.79,97.79
2025-08-02 02:15:00+02:00,97.79,97.79
2025-08-02 02:30:00+02:00,50.29,50.29
2025-08-02 02:45:00+02:00,97.79,97.79
2025-08-02 03:00:00+02:00,92.16,92.16
2025-08-02 03:15:00+02:00,92.16,92.16
2025-08-02 03:30:00+02:00,92.16,92.16
2025-08-02 03:45:00+02:00,92.16,92.16
2025-08-02 04:00:00+02:00,91.29,91.29
2025-08-02 04:15:00+02:00,70.67,70.67
2025-08-02 04:30:00+02:00,72.0,72.0
2025-08-02 04:45:00+02:00,79.0,79.0
2025-08-02 05:00:00+02:00,90.77,90.77
2025-08-02 05:15:00+02:00,90.77,90.77
2025-08-02 05:30:00+02:00,79.0,79.0
2025-08-02 05:45:00+02:00,70.96,70.96
2025-08-02 06:00:00+02:00,53.61,53.61
2025-08-02 06:15:00+02:00,-10.0,-10.0
2025-08-02 06:30:00+02:00,-10.0,-10.0
2025-08-02 06:45:00+02:00,-13.06,-13.06
2025-08-02 07:00:00+02:00,0.0,0.0
2025-08-02 07:15:00+02:00,-24.0,-24.0
2025-08-02 07:30:00+02:00,-8.0,-8.0
2025-08-02 07:45:00+02:00,39.27,39.27
2025-08-02 08:00:00+02:00,52.94,52.94
2025-08-02 08:15:00+02:00,0.0,0.0
2025-08-02 08:30:00+02:00,7.11,7.11
2025-08-02 08:45:00+02:00,22.55,22.55
2025-08-02 09:00:00+02:00,65.69,65.69
2025-08-02 09:15:00+02:00,23.35,23.35
2025-08-02 09:30:00+02:00,65.69,65.69
2025-08-02 09:45:00+02:00,2.68,2.68
2025-08-02 10:00:00+02:00,-1.0,-1.0
2025-08-02 10:15:00+02:00,-11.0,-11.0
2025-08-02 10:30:00+02:00,-13.4,-13.4
2025-08-02 10:45:00+02:00,-13.4,-13.4
2025-08-02 11:00:00+02:00,-8.21,-8.21
2025-08-02 11:15:00+02:00,-5.0,-5.0
2025-08-02 11:30:00+02:00,-1.0,-1.0
2025-08-02 11:45:00+02:00,-8.0,-8.0
2025-08-02 12:00:00+02:00,-8.21,-8.21
2025-08-02 12:15:00+02:00,3.59,3.59
2025-08-02 12:30:00+02:00,3.59,3.59
2025-08-02 12:45:00+02:00,3.59,3.59
2025-08-02 13:00:00+02:00,-13.4,-13.4
2025-08-02 13:15:00+02:00,-18.0,-18.0
2025-08-02 13:30:00+02:00,-20.0,-20.0
2025-08-02 13:45:00+02:00,-26.79,-26.79
2025-08-02 14:00:00+02:00,-14.9,-14.9
2025-08-02 14:15:00+02:00,-20.0,-20.0
2025-08-02 14:30:00+02:00,-14.9,-14.9
2025-08-02 14:45:00+02:00,-21.14,-21.14
2025-08-02 15:00:00+02:00,-10.0,-10.0
2025-08-02 15:15:00+02:00,3.56,3.56
2025-08-02 15:30:00+02:00,3.56,3.56
2025-08-02 15:45:00+02:00,-1.4,-1.4
2025-08-02 16:00:00+02:00,-8.0,-8.0
2025-08-02 16:15:00+02:00,10.1,10.1
2025-08-02 16:30:00+02:00,5.3,5.3
2025-08-02 16:45:00+02:00,-3.0,-3.0
2025-08-02 17:00:00+02:00,-8.0,-8.0
2025-08-02 17:15:00+02:00,-5.0,-5.0
2025-08-02 17:30:00+02:00,211.83,211.83
2025-08-02 17:45:00+02:00,4.2,4.2
2025-08-02 18:00:00+02:00,91.3,91.3
2025-08-02 18:15:00+02:00,-3.0,-3.0
2025-08-02 18:30:00+02:00,-1.0,-1.0
2025-08-02 18:45:00+02:00,2.01,2.01
2025-08-02 19:00:00+02:00,53.61,53.61
2025-08-02 19:15:00+02:00,-21.81,-21.81
2025-08-02 19:30:00+02:00,-13.06,-13.06
2025-08-02 19:45:00+02:00,101.97,101.97
2025-08-02 20:00:00+02:00,53.61,53.61
2025-08-02 20:15:00+02:00,53.61,53.61
2025-08-02 20:30:00+02:00,72.0,72.0
2025-08-02 20:45:00+02:00,5.36,5.36
2025-08-02 21:00:00+02:00,12.28,12.28
2025-08-02 21:15:00+02:00,-8.0,-8.0
2025-08-02 21:30:00+02:00,-8.0,-8.0
2025-08-02 21:45:00+02:00,108.39,108.39
2025-08-02 22:00:00+02:00,12.28,12.28
2025-08-02 22:15:00+02:00,0.32,0.32
2025-08-02 22:30:00+02:00,-11.21,-11.21
2025-08-02 22:45:00+02:00,-14.9,-14.9
2025-08-02 23:00:00+02:00,53.58,53.58
2025-08-02 23:15:00+02:00,2.95,2.95
2025-08-02 23:30:00+02:00,-8.0,-8.0
2025-08-02 23:45:00+02:00,-8.0,-8.0
2025-08-03 00:00:00+02:00,44.74,44.74
2025-08-03 00:15:00+02:00,44.75,44.75
2025-08-03 00:30:00+02:00,31.65,31.65
2025-08-03 00:45:00+02:00,10.62,10.62
2025-08-03 01:00:00+02:00,25.3,25.3
2025-08-03 01:15:00+02:00,14.88,14.88
2025-08-03 01:30:00+02:00,16.18,16.18
2025-08-03 01:45:00+02:00,53.6,53.6
2025-08-03 02:00:00+02:00,46.96,46.96
2025-08-03 02:15:00+02:00,536.0,536.0
2025-08-03 02:30:00+02:00,401.99,401.99
2025-08-03 02:45:00+02:00,72.01,72.01
2025-08-03 03:00:00+02:00,67.52,67.52
2025-08-03 03:15:00+02:00,67.52,67.52
2025-08-03 03:30:00+02:00,67.52,67.52
2025-08-03 03:45:00+02:00,67.52,67.52
2025-08-03 04:00:00+02:00,6.7,6.7
2025-08-03 04:15:00+02:00,5.0,5.0
2025-08-03 04:30:00+02:00,34.75,34.75
2025-08-03 04:45:00+02:00,19.77,19.77
2025-08-03 05:00:00+02:00,5.0,5.0
2025-08-03 05:15:00+02:00,-5.0,-5.0
2025-08-03 05:30:00+02:00,0.88,0.88
2025-08-03 05:45:00+02:00,-6.6,-6.6
2025-08-03 06:00:00+02:00,-1.0,-1.0
2025-08-03 06:15:00+02:00,-5.0,-5.0
2025-08-03 06:30:00+02:00,46.8,46.8
2025-08-03 06:45:00+02:00,46.8,46.8
2025-08-03 07:00:00+02:00,31.0,31.0
2025-08-03 07:15:00+02:00,5.0,5.0
2025-08-03 07:30:00+02:00,9.0,9.0
2025-08-03 07:45:00+02:00,6.75,6.75
2025-08-03 08:00:00+02:00,4.19,4.19
2025-08-03 08:15:00+02:00,3.09,3.09
2025-08-03 08:30:00+02:00,-1.07,-1.07
2025-08-03 08:45:00+02:00,-8.0,-8.0
2025-08-03 09:00:00+02:00,1.97,1.97
2025-08-03 09:15:00+02:00,-13.4,-13.4
2025-08-03 09:30:00+02:00,-19.69,-19.69
2025-08-03 09:45:00+02:00,-19.69,-19.69
2025-08-03 10:00:00+02:00,-21.9,-21.9
